Item Code,Task,Segment,Report,Sub task,Material Spacification,QTY,Unit,Reat,Total Amount in BDT,Remarks
,Sanitary Works,1st Floor,,Thread Tape,,15, Pcs ,20,300.00,
,Sanitary Works,1st Floor,,Korean Putting,,6, Pcs ,20,120.00,
,Sanitary Works,1st Floor,,White Cement,,4, Kg ,70,280.00,
,Sanitary Works,1st Floor,,Ceramic Pan,,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,1st Floor,,Lowdown,,1, Pcs ,800,800.00,
,Sanitary Works,1st Floor,,Contructor Bill (All Complete),,1, Job ,"23,700.00","23,700.00",
,Sanitary Works,2nd Floor,,Commode,,3, Pcs ,"6,000.00","18,000.00",1658
,Sanitary Works,2nd Floor,,Basin,,3, Pcs ,"2,800.00","8,400.00",
,Sanitary Works,2nd Floor,,Basin Mixture,,2, Pcs ,"3,500.00","7,000.00",
,Sanitary Works,2nd Floor,,Basin Piller Cock,,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,2nd Floor,,Sink,Gazi,1, Pcs ,"2,000.00","2,000.00",
,Sanitary Works,2nd Floor,,Sink Mixture,,1, Pcs ,"3,500.00","3,500.00",
,Sanitary Works,2nd Floor,,Sink Piller Cock,,, Pcs ,"1,000.00",0.00,
,Sanitary Works,2nd Floor,,Sink waste,,1, Pcs ,250,250.00,
,Sanitary Works,2nd Floor,,Basin waste,,3, Pcs ,250,750.00,
,Sanitary Works,2nd Floor,,Sink Magic Pipe,,1, Pcs ,100,100.00,
,Sanitary Works,2nd Floor,,Basin Magic Pipe,,3, Pcs ,100,300.00,
,Sanitary Works,2nd Floor,,Bib Cock,,4, Pcs ,750,"3,000.00",
,Sanitary Works,2nd Floor,,Angle Stop Cork,,16, Pcs ,550,"8,800.00",
,Sanitary Works,2nd Floor,,Connection Pipe,,16, Pcs ,50,800.00,
,Sanitary Works,2nd Floor,,Glass self,,3, Pcs ,550,"1,650.00",
,Sanitary Works,2nd Floor,,Mirror,,3, Pcs ,800,"2,400.00",
,Sanitary Works,2nd Floor,,Towel rail,,4, Pcs ,500,"2,000.00",
,Sanitary Works,2nd Floor,,Soap Case,,4, Pcs ,500,"2,000.00",
,Sanitary Works,2nd Floor,,Push Shower,,3, Pcs ,250,750.00,
,Sanitary Works,2nd Floor,,Paper Holder,,3, Pcs ,180,540.00,
,Sanitary Works,2nd Floor,,Moving Shower,,4, Pcs ,750,"3,000.00",
,Sanitary Works,2nd Floor,,"5"" Net",,5, Pcs ,100,500.00,
,Sanitary Works,2nd Floor,,"2"" Net",,6, Pcs ,30,180.00,
,Sanitary Works,2nd Floor,,10 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,2nd Floor,,15 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,2nd Floor,,Thread Tape,,15, Pcs ,20,300.00,
,Sanitary Works,2nd Floor,,Korean Putting,,6, Pcs ,20,120.00,
,Sanitary Works,2nd Floor,,White Cement,,4, Kg ,70,280.00,
,Sanitary Works,2nd Floor,,Ceramic Pan,,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,2nd Floor,,Lowdown,,1, Pcs ,800,800.00,
,Sanitary Works,2nd Floor,,Contructor Bill (All Complete),,1, Job ,"23,700.00","23,700.00",
,Sanitary Works,3rd Floor,,Commode,,3, Pcs ,"6,000.00","18,000.00",1605
,Sanitary Works,3rd Floor,,Basin,,3, Pcs ,"2,800.00","8,400.00",
,Sanitary Works,3rd Floor,,Basin Mixture,,2, Pcs ,"3,500.00","7,000.00",
,Sanitary Works,3rd Floor,,Basin Piller Cock,,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,3rd Floor,,Sink,Gazi,1, Pcs ,"2,000.00","2,000.00",
,Sanitary Works,3rd Floor,,Sink Mixture,,1, Pcs ,"3,500.00","3,500.00",
,Sanitary Works,3rd Floor,,Sink Piller Cock,,, Pcs ,"1,000.00",0.00,
,Sanitary Works,3rd Floor,,Sink waste,,1, Pcs ,250,250.00,
,Sanitary Works,3rd Floor,,Basin waste,,3, Pcs ,250,750.00,
,Sanitary Works,3rd Floor,,Sink Magic Pipe,,1, Pcs ,100,100.00,
,Sanitary Works,3rd Floor,,Basin Magic Pipe,,3, Pcs ,100,300.00,
,Sanitary Works,3rd Floor,,Bib Cock,,4, Pcs ,750,"3,000.00",
,Sanitary Works,3rd Floor,,Angle Stop Cork,,16, Pcs ,550,"8,800.00",
,Sanitary Works,3rd Floor,,Connection Pipe,,16, Pcs ,50,800.00,
,Sanitary Works,3rd Floor,,Glass self,,3, Pcs ,550,"1,650.00",
,Sanitary Works,3rd Floor,,Mirror,,3, Pcs ,800,"2,400.00",
,Sanitary Works,3rd Floor,,Towel rail,,4, Pcs ,500,"2,000.00",
,Sanitary Works,3rd Floor,,Soap Case,,4, Pcs ,500,"2,000.00",
,Sanitary Works,3rd Floor,,Push Shower,,3, Pcs ,250,750.00,
,Sanitary Works,3rd Floor,,Paper Holder,,3, Pcs ,180,540.00,
,Sanitary Works,3rd Floor,,Moving Shower,,4, Pcs ,750,"3,000.00",
,Sanitary Works,3rd Floor,,"5"" Net",,5, Pcs ,100,500.00,
,Sanitary Works,3rd Floor,,"2"" Net",,6, Pcs ,30,180.00,
,Sanitary Works,3rd Floor,,10 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,3rd Floor,,15 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,3rd Floor,,Thread Tape,,15, Pcs ,20,300.00,
,Sanitary Works,3rd Floor,,Korean Putting,,6, Pcs ,20,120.00,
,Sanitary Works,3rd Floor,,White Cement,,4, Kg ,70,280.00,
,Sanitary Works,3rd Floor,,Ceramic Pan,,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,3rd Floor,,Lowdown,,1, Pcs ,800,800.00,
,Sanitary Works,3rd Floor,,Contructor Bill (All Complete),,1, Job ,"23,700.00","23,700.00",
,Sanitary Works,4th Floor,,Commode,,3, Pcs ,"6,000.00","18,000.00",1555
,Sanitary Works,4th Floor,,Basin,,3, Pcs ,"2,800.00","8,400.00",
,Sanitary Works,4th Floor,,Basin Mixture,,2, Pcs ,"3,500.00","7,000.00",
,Sanitary Works,4th Floor,,Basin Piller Cock,,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,4th Floor,,Sink,Gazi,1, Pcs ,"2,000.00","2,000.00",
,Sanitary Works,4th Floor,,Sink Mixture,,1, Pcs ,"3,500.00","3,500.00",
,Sanitary Works,4th Floor,,Sink Piller Cock,,, Pcs ,"1,000.00",0.00,
,Sanitary Works,4th Floor,,Sink waste,,1, Pcs ,250,250.00,
,Sanitary Works,4th Floor,,Basin waste,,3, Pcs ,250,750.00,
,Sanitary Works,4th Floor,,Sink Magic Pipe,,1, Pcs ,100,100.00,
,Sanitary Works,4th Floor,,Basin Magic Pipe,,3, Pcs ,100,300.00,
,Sanitary Works,4th Floor,,Bib Cock,,4, Pcs ,750,"3,000.00",
,Sanitary Works,4th Floor,,Angle Stop Cork,,16, Pcs ,550,"8,800.00",
,Sanitary Works,4th Floor,,Connection Pipe,,16, Pcs ,50,800.00,
,Sanitary Works,4th Floor,,Glass self,,3, Pcs ,550,"1,650.00",
,Sanitary Works,4th Floor,,Mirror,,3, Pcs ,800,"2,400.00",
,Sanitary Works,4th Floor,,Towel rail,,4, Pcs ,500,"2,000.00",
,Sanitary Works,4th Floor,,Soap Case,,4, Pcs ,500,"2,000.00",
,Sanitary Works,4th Floor,,Push Shower,,3, Pcs ,250,750.00,
,Sanitary Works,4th Floor,,Paper Holder,,3, Pcs ,180,540.00,
,Sanitary Works,4th Floor,,Moving Shower,,4, Pcs ,750,"3,000.00",
,Sanitary Works,4th Floor,,"5"" Net",,5, Pcs ,100,500.00,
,Sanitary Works,4th Floor,,"2"" Net",,6, Pcs ,30,180.00,
,Sanitary Works,4th Floor,,10 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,4th Floor,,15 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,4th Floor,,Thread Tape,,15, Pcs ,20,300.00,
,Sanitary Works,4th Floor,,Korean Putting,,6, Pcs ,20,120.00,
,Sanitary Works,4th Floor,,White Cement,,4, Kg ,70,280.00,
,Sanitary Works,4th Floor,,Ceramic Pan,,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,4th Floor,,Lowdown,,1, Pcs ,800,800.00,
,Sanitary Works,4th Floor,,Contructor Bill (All Complete),,1, Job ,"23,700.00","23,700.00",
,Sanitary Works,5th Floor,,Commode,,3, Pcs ,"6,000.00","18,000.00",1572
,Sanitary Works,5th Floor,,Basin,,3, Pcs ,"2,800.00","8,400.00",
,Sanitary Works,5th Floor,,Basin Mixture,,2, Pcs ,"3,500.00","7,000.00",
,Sanitary Works,5th Floor,,Basin Piller Cock,,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,5th Floor,,Sink,Gazi,1, Pcs ,"2,000.00","2,000.00",
,Sanitary Works,5th Floor,,Sink Mixture,,1, Pcs ,"3,500.00","3,500.00",
,Sanitary Works,5th Floor,,Sink Piller Cock,,, Pcs ,"1,000.00",0.00,
,Sanitary Works,5th Floor,,Sink waste,,1, Pcs ,250,250.00,
,Sanitary Works,5th Floor,,Basin waste,,3, Pcs ,250,750.00,
,Sanitary Works,5th Floor,,Sink Magic Pipe,,1, Pcs ,100,100.00,
,Sanitary Works,5th Floor,,Basin Magic Pipe,,3, Pcs ,100,300.00,
,Sanitary Works,5th Floor,,Bib Cock,,4, Pcs ,750,"3,000.00",
,Sanitary Works,5th Floor,,Angle Stop Cork,,16, Pcs ,550,"8,800.00",
,Sanitary Works,5th Floor,,Connection Pipe,,16, Pcs ,50,800.00,
,Sanitary Works,5th Floor,,Glass self,,3, Pcs ,550,"1,650.00",
,Sanitary Works,5th Floor,,Mirror,,3, Pcs ,800,"2,400.00",
,Sanitary Works,5th Floor,,Towel rail,,4, Pcs ,500,"2,000.00",
,Sanitary Works,5th Floor,,Soap Case,,4, Pcs ,500,"2,000.00",
,Sanitary Works,5th Floor,,Push Shower,,3, Pcs ,250,750.00,
,Sanitary Works,5th Floor,,Paper Holder,,3, Pcs ,180,540.00,
,Sanitary Works,5th Floor,,Moving Shower,,4, Pcs ,750,"3,000.00",
,Sanitary Works,5th Floor,,"5"" Net",,5, Pcs ,100,500.00,
,Sanitary Works,5th Floor,,"2"" Net",,6, Pcs ,30,180.00,
,Sanitary Works,5th Floor,,10 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,5th Floor,,15 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,5th Floor,,Thread Tape,,15, Pcs ,20,300.00,
,Sanitary Works,5th Floor,,Korean Putting,,6, Pcs ,20,120.00,
,Sanitary Works,5th Floor,,White Cement,,4, Kg ,70,280.00,
,Sanitary Works,5th Floor,,Ceramic Pan,,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,5th Floor,,Lowdown,,1, Pcs ,800,800.00,
,Sanitary Works,5th Floor,,Contructor Bill (All Complete),,1, Job ,"23,700.00","23,700.00",
,Sanitary Works,6th Floor,,Commode,,3, Pcs ,"6,000.00","18,000.00",1695
,Sanitary Works,6th Floor,,Basin,,3, Pcs ,"2,800.00","8,400.00",
,Sanitary Works,6th Floor,,Basin Mixture,,2, Pcs ,"3,500.00","7,000.00",
,Sanitary Works,6th Floor,,Basin Piller Cock,,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,6th Floor,,Sink,Gazi,1, Pcs ,"2,000.00","2,000.00",
,Sanitary Works,6th Floor,,Sink Mixture,,1, Pcs ,"3,500.00","3,500.00",
,Sanitary Works,6th Floor,,Sink Piller Cock,,, Pcs ,"1,000.00",0.00,
,Sanitary Works,6th Floor,,Sink waste,,1, Pcs ,250,250.00,
,Sanitary Works,6th Floor,,Basin waste,,3, Pcs ,250,750.00,
,Sanitary Works,6th Floor,,Sink Magic Pipe,,1, Pcs ,100,100.00,
,Sanitary Works,6th Floor,,Basin Magic Pipe,,3, Pcs ,100,300.00,
,Sanitary Works,6th Floor,,Bib Cock,,4, Pcs ,750,"3,000.00",
,Sanitary Works,6th Floor,,Angle Stop Cork,,16, Pcs ,550,"8,800.00",
,Sanitary Works,6th Floor,,Connection Pipe,,16, Pcs ,50,800.00,
,Sanitary Works,6th Floor,,Glass self,,3, Pcs ,550,"1,650.00",
,Sanitary Works,6th Floor,,Mirror,,3, Pcs ,800,"2,400.00",
,Sanitary Works,6th Floor,,Towel rail,,4, Pcs ,500,"2,000.00",
,Sanitary Works,6th Floor,,Soap Case,,4, Pcs ,500,"2,000.00",
,Sanitary Works,6th Floor,,Push Shower,,3, Pcs ,250,750.00,
,Sanitary Works,6th Floor,,Paper Holder,,3, Pcs ,180,540.00,
,Sanitary Works,6th Floor,,Moving Shower,,4, Pcs ,750,"3,000.00",
,Sanitary Works,6th Floor,,"5"" Net",,5, Pcs ,100,500.00,
,Sanitary Works,6th Floor,,"2"" Net",,6, Pcs ,30,180.00,
,Sanitary Works,6th Floor,,10 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,6th Floor,,15 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,6th Floor,,Thread Tape,,15, Pcs ,20,300.00,
,Sanitary Works,6th Floor,,Korean Putting,,6, Pcs ,20,120.00,
,Sanitary Works,6th Floor,,White Cement,,4, Kg ,70,280.00,
,Sanitary Works,6th Floor,,Ceramic Pan,,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,6th Floor,,Lowdown,,1, Pcs ,800,800.00,
,Sanitary Works,6th Floor,,Contructor Bill (All Complete),,1, Job ,"23,700.00","23,700.00",
,Sanitary Works,7th Floor,,Commode,,3, Pcs ,"6,000.00","18,000.00",1588
,Sanitary Works,7th Floor,,Basin,,3, Pcs ,"2,800.00","8,400.00",
,Sanitary Works,7th Floor,,Basin Mixture,,2, Pcs ,"3,500.00","7,000.00",
,Sanitary Works,7th Floor,,Basin Piller Cock,,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,7th Floor,,Sink,Gazi,1, Pcs ,"2,000.00","2,000.00",
,Sanitary Works,7th Floor,,Sink Mixture,,1, Pcs ,"3,500.00","3,500.00",
,Sanitary Works,7th Floor,,Sink Piller Cock,,, Pcs ,"1,000.00",0.00,
,Sanitary Works,7th Floor,,Sink waste,,1, Pcs ,250,250.00,
,Sanitary Works,7th Floor,,Basin waste,,3, Pcs ,250,750.00,
,Sanitary Works,7th Floor,,Sink Magic Pipe,,1, Pcs ,100,100.00,
,Sanitary Works,7th Floor,,Basin Magic Pipe,,3, Pcs ,100,300.00,
,Sanitary Works,7th Floor,,Bib Cock,,4, Pcs ,750,"3,000.00",
,Sanitary Works,7th Floor,,Angle Stop Cork,,16, Pcs ,550,"8,800.00",
,Sanitary Works,7th Floor,,Connection Pipe,,16, Pcs ,50,800.00,
,Sanitary Works,7th Floor,,Glass self,,3, Pcs ,550,"1,650.00",
,Sanitary Works,7th Floor,,Mirror,,3, Pcs ,800,"2,400.00",
,Sanitary Works,7th Floor,,Towel rail,,4, Pcs ,500,"2,000.00",
,Sanitary Works,7th Floor,,Soap Case,,4, Pcs ,500,"2,000.00",
,Sanitary Works,7th Floor,,Push Shower,,3, Pcs ,250,750.00,
,Sanitary Works,7th Floor,,Paper Holder,,3, Pcs ,180,540.00,
,Sanitary Works,7th Floor,,Moving Shower,,4, Pcs ,750,"3,000.00",
,Sanitary Works,7th Floor,,"5"" Net",,5, Pcs ,100,500.00,
,Sanitary Works,7th Floor,,"2"" Net",,6, Pcs ,30,180.00,
,Sanitary Works,7th Floor,,10 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,7th Floor,,15 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,7th Floor,,Thread Tape,,15, Pcs ,20,300.00,
,Sanitary Works,7th Floor,,Korean Putting,,6, Pcs ,20,120.00,
,Sanitary Works,7th Floor,,White Cement,,4, Kg ,70,280.00,
,Sanitary Works,7th Floor,,Ceramic Pan,,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,7th Floor,,Lowdown,,1, Pcs ,800,800.00,
,Sanitary Works,7th Floor,,Contructor Bill (All Complete),,1, Job ,"23,700.00","23,700.00",
,Sanitary Works,8th Floor,,Commode,,3, Pcs ,"6,000.00","18,000.00",1548
,Sanitary Works,8th Floor,,Basin,,3, Pcs ,"2,800.00","8,400.00",
,Sanitary Works,8th Floor,,Basin Mixture,,2, Pcs ,"3,500.00","7,000.00",
,Sanitary Works,8th Floor,,Basin Piller Cock,,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,8th Floor,,Sink,Gazi,1, Pcs ,"2,000.00","2,000.00",
,Sanitary Works,8th Floor,,Sink Mixture,,1, Pcs ,"3,500.00","3,500.00",
,Sanitary Works,8th Floor,,Sink Piller Cock,,, Pcs ,"1,000.00",0.00,
,Sanitary Works,8th Floor,,Sink waste,,1, Pcs ,250,250.00,
,Sanitary Works,8th Floor,,Basin waste,,3, Pcs ,250,750.00,
,Sanitary Works,8th Floor,,Sink Magic Pipe,,1, Pcs ,100,100.00,
,Sanitary Works,8th Floor,,Basin Magic Pipe,,3, Pcs ,100,300.00,
,Sanitary Works,8th Floor,,Bib Cock,,4, Pcs ,750,"3,000.00",
,Sanitary Works,8th Floor,,Angle Stop Cork,,16, Pcs ,550,"8,800.00",
,Sanitary Works,8th Floor,,Connection Pipe,,16, Pcs ,50,800.00,
,Sanitary Works,8th Floor,,Glass self,,3, Pcs ,550,"1,650.00",
,Sanitary Works,8th Floor,,Mirror,,3, Pcs ,800,"2,400.00",
,Sanitary Works,8th Floor,,Towel rail,,4, Pcs ,500,"2,000.00",
,Sanitary Works,8th Floor,,Soap Case,,4, Pcs ,500,"2,000.00",
,Sanitary Works,8th Floor,,Push Shower,,3, Pcs ,250,750.00,
,Sanitary Works,8th Floor,,Paper Holder,,3, Pcs ,180,540.00,
,Sanitary Works,8th Floor,,Moving Shower,,4, Pcs ,750,"3,000.00",
,Sanitary Works,8th Floor,,"5"" Net",,5, Pcs ,100,500.00,
,Sanitary Works,8th Floor,,"2"" Net",,6, Pcs ,30,180.00,
,Sanitary Works,8th Floor,,10 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,8th Floor,,15 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,8th Floor,,Thread Tape,,15, Pcs ,20,300.00,
,Sanitary Works,8th Floor,,Korean Putting,,6, Pcs ,20,120.00,
,Sanitary Works,8th Floor,,White Cement,,4, Kg ,70,280.00,
,Sanitary Works,8th Floor,,Ceramic Pan,,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,8th Floor,,Lowdown,,1, Pcs ,800,800.00,
,Sanitary Works,8th Floor,,Contructor Bill (All Complete),,1, Job ,"23,700.00","23,700.00",
,Paint Work,Common,Inside Paint Work,Water sealer (Inside Paint Work),Berger 18.0 Ltr,18,Drum,"2,600.00","46,800.00",
,Paint Work,Common,Inside Paint Work,Enamel Paint (Inside Paint Work),Berger 3.64 Ltr,50,Gallon,"1,080.00","54,000.00",
,Paint Work,Common,Inside Paint Work,Chalk powder (Inside Paint Work),Berger 25 Kg,60,Bag,520,"31,200.00",
,Paint Work,Common,Inside Paint Work,Wall Putty (Inside Paint Work),Berger 18.20 Ltr,,Drum,"2,320.00",0.00,
,Paint Work,Common,Inside Paint Work,Thiner (T  6) (Inside Paint Work),Berger,12,Litre,500,"6,000.00",
,Paint Work,Common,Inside Paint Work,Plastic Paint  wall (Inside Paint Work),Berger 18.20 Ltr,31,Drum,"3,950.00","122,450.00",
,Paint Work,Common,Inside Paint Work,Plastic Paint  Ceiling (Inside Paint Work),Berger 18.20 Ltr,12,Drum,"3,950.00","47,400.00",
,Paint Work,Common,Vernish Paint Work,Spirit (Vernish Paint Work),4.5 Ltr,90,Litre,170,"15,300.00",
,Paint Work,Common,Vernish Paint Work,Gala (Vernish Paint Work),1000 grm,9,Kg,"1,100.00","9,900.00",
,Paint Work,Common,Vernish Paint Work,MC Thinner (Vernish Paint Work),,30,Litre,150,"4,500.00",
,Paint Work,Common,Vernish Paint Work,Carpa (Vernish Paint Work),,4,Kg,400,"1,600.00",
,Paint Work,Common,Vernish Paint Work,Alamati (Vernish Paint Work),,1,Kg,500,500.00,
,Paint Work,Common,Vernish Paint Work,Shidur (Vernish Paint Work),,1,Kg,500,500.00,
,Paint Work,Common,Vernish Paint Work,Khola Colour (Brown) (Vernish Paint Work),,1,Kg,500,500.00,
,Paint Work,Common,Vernish Paint Work,Mom (Vernish Paint Work),,5,Kg,350,"1,750.00",
,Paint Work,Common,Vernish Paint Work,Jinuk Set (Vernish Paint Work),,5,Kg,500,"2,500.00",
,Paint Work,Common,Vernish Paint Work,Markin Cloth (Vernish Paint Work),,100,goj,10,"1,000.00",
,Paint Work,Common,Vernish Paint Work,120 No. Paper (Vernish Paint Work),,144,pcs,25,"3,600.00",
,Paint Work,Common,Vernish Paint Work,1.5 No. Paper (Vernish Paint Work),,48,pcs,15,720.00,
,Paint Work,Common,Vernish Paint Work,0 No. Paper (Vernish Paint Work),,48,pcs,15,720.00,
,Paint Work,Common,Outside Paint Work,Maskin Tep (Vernish Paint Work),,16,pcs,50,800.00,
,Paint Work,Common,Outside Paint Work,Water Sealer (Outside) (Outside Paint Work),Berger 18.0 Ltr,5,Drum,"2,600.00","13,000.00",
,Paint Work,Common,Outside Paint Work,Chalk powder (Outside Paint Work),Berger 25 Kg,,Bag,520,0.00,
,Paint Work,Common,Outside Paint Work,All Purpose Putty (Outside Paint Work),Berger 25 kg,2,Bag,"1,300.00","2,600.00",
,Paint Work,Common,Labour Cost,Weather Coat (Outside Paint Work),Berger 18.20 Ltr,10,Drum,"5,200.00","52,000.00",
,Paint Work,Common,Labour Cost,Cement Paint (Outside Paint Work),,,sft,90,0.00,
,Paint Work,Common,Labour Cost,Plastic Paint (Inside Floor) (Labour Cost),,8,Job,"20,000.00","160,000.00",
,Paint Work,Common,Labour Cost,All of GF Paint Work (Labour Cost),,1,Job,"15,000.00","15,000.00",
,Paint Work,Common,Labour Cost,Stair Case All Paint Work (Labour Cost),,1,Job,"20,000.00","20,000.00",
,Paint Work,Common,Labour Cost,Enamail Paint (Labour Cost),,1,Job,"20,000.00","20,000.00",
,Paint Work,Common,Labour Cost,Weather Coat (Outside) (Labour Cost),,1,Job,"60,000.00","60,000.00",
,Paint Work,Common,Labour Cost,Polish Work (Labour Cost),,1,Job,"35,000.00","35,000.00",
,Direct Common Cost,Common,,Gas Connection,,8,pcs,    ,0.00,14700
,Direct Common Cost,Common,,Electric Connection ,,,job,,0.00,
,Direct Common Cost,Common,,Water Connection ,,,job,,0.00,
,Direct Common Cost,Common,,Solar,,1,job,"95,000.00","95,000.00",
,Direct Common Cost,Common,,Lift,,1,pcs,"1,650,000.00","1,650,000.00",
,Direct Common Cost,Common,,Generator,45 KW,1,pcs,"500,000.00","500,000.00",
,Direct Common Cost,Common,,Substation,200 KVA,1,pcs,"800,000.00","800,000.00",
,Direct Common Cost,Common,,Substation Power Cable,,1,job,"200,000.00","200,000.00",
,Direct Common Cost,Common,,Front Site Garden,,1,job,"10,000.00","10,000.00",
,Direct Common Cost,Common,,Handover Project Board,,1,job,"10,000.00","10,000.00",
,Indirect Common Cost,Common,, Conveyance ,,1, job ,"50,000.00","50,000.00",14700
,Indirect Common Cost,Common,, Entertainment ,,1, job ,"20,000.00","20,000.00",
,Indirect Common Cost,Common,, Debris Cleaning ,,"16,000.00", cft ,3.5,"56,000.00",
,Indirect Common Cost,Common,, Subscription  ,,30, month ,"4,500.00","135,000.00",
,Indirect Common Cost,Common,, Miscellaneous General ,,, job ,,0.00,
,Indirect Common Cost,Common,, Miscellaneous Client ,,, job ,    ,0.00,
,Indirect Common Cost,Common,, Toiletries ,,1, job ,"10,000.00","10,000.00",
,Indirect Common Cost,Common,, Printing & Stationary ,,1, job ,"10,000.00","10,000.00",
,Indirect Common Cost,Common,, Bill Process ,,, job ,    ,0.00,
,Indirect Common Cost,Common,, Head Office Project Visit ,,1, job ,"20,000.00","20,000.00",
,Indirect Common Cost,Common,, Day Allawounce ,,, job ,    ,0.00,
,Indirect Common Cost,Common,, Milad & Dua ,,1, job ,"15,000.00","15,000.00",
,Indirect Common Cost,Common,, Hand Over Ceremony  ,,1, job ,"20,000.00","20,000.00",
,Indirect Common Cost,Common,, Project Face. ,,1, job ,"55,000.00","55,000.00",
,Indirect Common Cost,Common,, Medical Expense ,,1, job ,"10,000.00","10,000.00",
,Project Overhead ,Common,,Electic Bill (DESCO),,30,Month,"2,000.00","60,000.00",14700
,Project Overhead ,Common,,Water Bill (WASA),,30,Month,"5,000.00","150,000.00",
,Project Overhead ,Common,,Gas Bill,,30,Month,,0.00,
,Project Overhead ,Common,,Salary of Project Personal: ,,,,,0.00,
,Project Overhead ,Common,,Engineer 01,,30,Month,"15,000.00","450,000.00",
,Project Overhead ,Common,,Engineer 02,,,,,0.00,
,Project Overhead ,Common,,Site Superviser 01,,30,Month,"15,000.00","450,000.00",
,Project Overhead ,Common,,Site Superviser 02,,30,Month,"9,000.00","270,000.00",
,Project Overhead ,Common,,Stuff Food,,36,Month,    ,0.00,
,Project Overhead ,Common,,House Rent,,36,Month,    ,0.00,
,Project Asset,Common,,Steel Shutter,,,sft,320,0.00,Build Area
,Project Asset,Common,,Steel props,,,sft,"1,100.00",0.00,14700
,Project Asset,Common,,Water Pump,,2,pcs,"10,000.00","20,000.00",
,Project Asset,Common,,Wooden Shutter,,,sft,50,0.00,
,Project Asset,Common,,Bed,,2,pcs,"1,000.00","2,000.00",
,Project Asset,Common,,Table,,2,pcs,"1,500.00","3,000.00",
,Project Asset,Common,,Chair,,8,pcs,850,"6,800.00",
,Project Asset,Common,,Mat Pump,,1,pcs,"8,000.00","8,000.00",
,Project Asset,Common,,Delivary Paip,,800,fit,12,"9,600.00",
,Project Asset,Common,,Bicycle,,,pcs,"10,000.00",0.00,
,Project Asset,Common,,Electric Fan,,2,pcs,"2,500.00","5,000.00",
,Project Asset,Common,,Gumboot,,15,pcs,500,"7,500.00",
,Project Asset,Common,,Safety Helmet,,20,pcs,350,"7,000.00",
,Project Asset,Common,,Safety Belt,,20,pcs,200,"4,000.00",
,Project Asset,Common,,Jute Cloth,,8,Roll,"3,600.00","28,800.00",
,Project Asset,Common,,Polythine,,8,Roll,"1,400.00","11,200.00",
,Project Asset,Common,,Triple,,"1,000.00",sft,5,"5,000.00",
,Project Asset,Common,,Iron Chain,,50,Rft,30,"1,500.00",
,Project Asset,Common,,lock,,10,Pcs,200,"2,000.00",
,Project Asset,Common,,Welding Machine,,    ,pcs,"14,000.00",0.00,
,Project Asset,Common,,Two In Core Cable,,3,Coil,"2,900.00","8,700.00",
,Project Asset,Common,,Service Cable 4.0 RM,,1,Coil,"4,050.00","4,050.00",
,Project Asset,Common,,Helogen Light 150 W,,4,Nos,"2,600.00","10,400.00",
,Project Asset,Common,,LED Light 20 W,,10,Nos,350,"3,500.00",
,,,,,,,,,,
